/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/umulov1bw048.smt2 UNSAT 475 521 4099394 2
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/umulov1bw064.smt2 UNSAT 707 748 6500244 2
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/umulov1bw080.smt2 UNSAT 1235 1289 11801289 2
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/umulov1bw096.smt2 UNSAT 1668 1730 16015638 2
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/umulov1bw112.smt2 UNSAT 2135 2187 20393636 2
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/umulov1bw128.smt2 UNSAT 2554 2542 24767202 2
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/umulov1bw160.smt2 UNSAT 5815 5839 57464817 2
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/umulov1bw192.smt2 UNSAT 3901 3951 38145212 2
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/umulov1bw224.smt2 UNSAT 8437 8447 83092054 2
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/umulov1bw256.smt2 UNSAT 9764 9767 96122063 2
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/umulov2bw0032.smt2 UNSAT 64 140 36788 0
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/umulov2bw0064.smt2 UNSAT 67 66 108572 0
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/umulov2bw0128.smt2 UNSAT 121 100 384131 0
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/umulov2bw0256.smt2 UNSAT 236 268 1529066 0
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/umulov2bw0384.smt2 UNSAT 458 509 3365579 0
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/umulov2bw0512.smt2 UNSAT 775 826 6197971 0
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/umulov2bw0640.smt2 UNSAT 1119 1179 9174067 0
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/umulov2bw0768.smt2 UNSAT 1605 1629 13709895 0
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/umulov2bw0896.smt2 UNSAT 2315 2359 19948986 0
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/umulov2bw1024.smt2 UNSAT 2989 3044 26010381 0
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere3/icbrteqcheck.smt2 UNSAT 307 306 2263232 0
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere3/icbrtor.smt2 UNSAT 351 383 2657556 0
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere3/icbrt.smt2 UNSAT 350 343 2841043 0
