name status status satpart satpart
/QF_BV/brummayerbiere2/umulov1bw016.smt2 UNSAT UNSAT 593 176
/QF_BV/brummayerbiere2/umulov1bw032.smt2 UNSAT UNSAT 2961 698
/QF_BV/brummayerbiere2/umulov1bw048.smt2 UNSAT UNSAT 7945 1622
/QF_BV/brummayerbiere2/umulov1bw064.smt2 UNSAT UNSAT 11407 3239
/QF_BV/brummayerbiere2/umulov1bw080.smt2 UNSAT UNSAT 8794 6253
/QF_BV/brummayerbiere2/umulov1bw096.smt2 UNSAT UNSAT 21538 15032
/QF_BV/brummayerbiere2/umulov1bw112.smt2 UNSAT UNSAT 35273 21293
/QF_BV/brummayerbiere2/umulov1bw128.smt2 UNSAT UNSAT 23162 25524
/QF_BV/brummayerbiere2/umulov1bw160.smt2 UNSAT UNSAT 89673 53937
/QF_BV/brummayerbiere2/umulov1bw192.smt2 UNSAT UNSAT 73904 58159
/QF_BV/brummayerbiere2/umulov1bw224.smt2 UNSAT UNSAT 88865 125610
/QF_BV/brummayerbiere2/umulov1bw256.smt2 UNSAT UNSAT 124974 244205
/QF_BV/brummayerbiere2/umulov2bw0032.smt2 UNSAT UNSAT 37 4
/QF_BV/brummayerbiere2/umulov2bw0064.smt2 UNSAT UNSAT 105 13
/QF_BV/brummayerbiere2/umulov2bw0128.smt2 UNSAT UNSAT 387 54
/QF_BV/brummayerbiere2/umulov2bw0256.smt2 UNSAT UNSAT 1523 229
/QF_BV/brummayerbiere2/umulov2bw0384.smt2 UNSAT UNSAT 3376 606
/QF_BV/brummayerbiere2/umulov2bw0512.smt2 UNSAT UNSAT 6401 1009
/QF_BV/brummayerbiere2/umulov2bw0640.smt2 UNSAT UNSAT 9181 1733
/QF_BV/brummayerbiere2/umulov2bw0768.smt2 UNSAT UNSAT 13508 2576
/QF_BV/brummayerbiere2/umulov2bw0896.smt2 UNSAT UNSAT 18488 3397
/QF_BV/brummayerbiere2/umulov2bw1024.smt2 UNSAT UNSAT 25515 4302
/QF_BV/brummayerbiere3/icbrteqcheck.smt2 UNSAT UNSAT 91673 14
/QF_BV/brummayerbiere3/icbrtor.smt2 UNSAT UNSAT 60086 9520
/QF_BV/brummayerbiere3/icbrt.smt2 UNSAT UNSAT 60407 9470
/QF_BV/brummayerbiere3/isqrtaddnoif.smt2 UNKNOWN UNSAT 1199450 195557
/QF_BV/brummayerbiere3/isqrtadd.smt2 UNSAT UNSAT 156757 95518
/QF_BV/brummayerbiere3/isqrtnoif.smt2 UNKNOWN UNSAT 1199990 209679
/QF_BV/brummayerbiere3/isqrt.smt2 UNSAT UNSAT 149644 95401
/QF_BV/brummayerbiere3/mulhs08.smt2 UNSAT UNSAT 17858 14725
/QF_BV/brummayerbiere3/mulhs16.smt2 UNKNOWN UNKNOWN 1199790 1199020
/QF_BV/brummayerbiere3/mulhs32.smt2 UNKNOWN UNKNOWN 1199970 1199810
/QF_BV/brummayerbiere3/mulhs64.smt2 UNKNOWN UNKNOWN 1199870 1199400
/QF_BV/calypto/problem_10.smt2 UNSAT UNKNOWN 5368 1198950
/QF_BV/calypto/problem_14.smt2 UNSAT UNSAT 1807 5
/QF_BV/calypto/problem_15.smt2 UNSAT UNSAT 12 0
/QF_BV/calypto/problem_16.smt2 UNSAT UNKNOWN 5439 1199080
/QF_BV/calypto/problem_21.smt2 UNSAT UNKNOWN 1010 1199240
/QF_BV/calypto/problem_4.smt2 UNSAT UNSAT 3 0
/QF_BV/challenge/integerOverflow.smt2 UNKNOWN UNKNOWN 1199570 1199200
/QF_BV/challenge/multiplyOverflow.smt2 UNSAT UNSAT 583972 614684
/QF_BV/crafted/bitops3.smt2 UNSAT UNSAT 7 1
/QF_BV/crafted/bit-reversal.smt2 UNSAT UNSAT 876 0
/QF_BV/float/e3.c.smt2 UNSAT UNSAT 3 0
/QF_BV/float/qurt.c.10.smt2 UNSAT UNSAT 3 126
/QF_BV/float/qurt.c.15.smt2 UNSAT UNSAT 4 217
/QF_BV/float/qurt.c.2.smt2 UNSAT UNSAT 3 10
/QF_BV/float/qurt.c.5.smt2 UNSAT UNSAT 3 42
/QF_BV/float/square.smt2 UNSAT UNSAT 3 0
/QF_BV/galois/iffyInterleavedModMult-128.smt2 UNKNOWN UNKNOWN 1199870 1199560
/QF_BV/galois/iffyInterleavedModMult-32.smt2 UNKNOWN UNKNOWN 1199590 1199440
/QF_BV/galois/iffyInterleavedModMult-4.smt2 UNSAT UNSAT 488 214
/QF_BV/galois/iffyInterleavedModMult-8.smt2 UNKNOWN UNKNOWN 1200050 1199320
/QF_BV/log-slicing/bvmul_10.smt2 UNSAT UNSAT 9422 18794
/QF_BV/log-slicing/bvmul_11.smt2 UNSAT UNSAT 18733 81369
/QF_BV/log-slicing/bvmul_12.smt2 UNSAT UNSAT 26720 269603
/QF_BV/log-slicing/bvmul_13.smt2 UNSAT UNSAT 60316 1030867
/QF_BV/log-slicing/bvmul_14.smt2 UNSAT UNKNOWN 383217 1199840
/QF_BV/log-slicing/bvmul_15.smt2 UNSAT UNKNOWN 1179537 1199810
/QF_BV/log-slicing/bvmul_16.smt2 UNKNOWN UNKNOWN 1199400 1199910
