name status status satpart satpart
/QF_BV/log-slicing/bvsdiv_22.smt2 UNKNOWN UNKNOWN 1199390 1199650
/QF_BV/log-slicing/bvsdiv_23.smt2 UNKNOWN UNKNOWN 1199200 1199640
/QF_BV/log-slicing/bvsdiv_24.smt2 UNKNOWN UNKNOWN 1199520 1199350
/QF_BV/log-slicing/bvsdiv_25.smt2 UNKNOWN UNKNOWN 1199230 1199550
/QF_BV/log-slicing/bvsmod_12.smt2 UNSAT UNSAT 73102 50926
/QF_BV/log-slicing/bvsmod_13.smt2 UNSAT UNSAT 117639 172847
/QF_BV/log-slicing/bvsmod_14.smt2 UNSAT UNSAT 244988 268021
/QF_BV/log-slicing/bvsmod_15.smt2 UNSAT UNSAT 806520 804343
/QF_BV/log-slicing/bvsmod_16.smt2 UNKNOWN UNKNOWN 1199630 1199240
/QF_BV/log-slicing/bvsmod_17.smt2 UNKNOWN UNKNOWN 1199430 1199770
/QF_BV/log-slicing/bvsmod_18.smt2 UNKNOWN UNKNOWN 1199090 1199050
/QF_BV/log-slicing/bvsmod_19.smt2 UNKNOWN UNKNOWN 1199930 1199660
/QF_BV/log-slicing/bvsmod_20.smt2 UNKNOWN UNKNOWN 1199340 1199110
/QF_BV/log-slicing/bvsrem_12.smt2 UNSAT UNSAT 14044 15856
/QF_BV/log-slicing/bvsrem_13.smt2 UNSAT UNSAT 40111 37087
/QF_BV/log-slicing/bvsrem_14.smt2 UNSAT UNSAT 89494 102056
/QF_BV/log-slicing/bvsrem_15.smt2 UNSAT UNSAT 226539 279070
/QF_BV/log-slicing/bvsrem_16.smt2 UNSAT UNSAT 637051 728439
/QF_BV/log-slicing/bvsrem_17.smt2 UNKNOWN UNKNOWN 1198920 1199360
/QF_BV/log-slicing/bvsrem_18.smt2 UNKNOWN UNKNOWN 1199630 1199750
/QF_BV/log-slicing/bvsrem_19.smt2 UNKNOWN UNKNOWN 1199510 1199140
/QF_BV/log-slicing/bvsrem_20.smt2 UNKNOWN UNKNOWN 1199470 1199250
/QF_BV/log-slicing/bvudiv_15.smt2 UNSAT UNSAT 85765 103611
/QF_BV/log-slicing/bvudiv_16.smt2 UNSAT UNSAT 242027 249303
/QF_BV/log-slicing/bvudiv_17.smt2 UNSAT UNSAT 696349 553207
/QF_BV/log-slicing/bvudiv_18.smt2 UNKNOWN UNKNOWN 1199720 1199150
/QF_BV/log-slicing/bvudiv_19.smt2 UNKNOWN UNKNOWN 1199050 1199130
/QF_BV/log-slicing/bvudiv_20.smt2 UNKNOWN UNKNOWN 1199030 1199960
/QF_BV/log-slicing/bvudiv_21.smt2 UNKNOWN UNKNOWN 1199920 1199660
/QF_BV/log-slicing/bvudiv_22.smt2 UNKNOWN UNKNOWN 1199920 1199030
/QF_BV/log-slicing/bvudiv_23.smt2 UNKNOWN UNKNOWN 1199830 1199020
/QF_BV/log-slicing/bvudiv_24.smt2 UNKNOWN UNKNOWN 1199680 1199250
/QF_BV/log-slicing/bvudiv_25.smt2 UNKNOWN UNKNOWN 1199750 1199360
/QF_BV/log-slicing/bvurem_13.smt2 UNSAT UNSAT 54296 58354
/QF_BV/log-slicing/bvurem_14.smt2 UNSAT UNSAT 147652 152558
/QF_BV/log-slicing/bvurem_15.smt2 UNSAT UNSAT 397264 339623
/QF_BV/log-slicing/bvurem_16.smt2 UNSAT UNSAT 1139514 1096092
/QF_BV/log-slicing/bvurem_17.smt2 UNKNOWN UNKNOWN 1199730 1199420
/QF_BV/log-slicing/bvurem_18.smt2 UNKNOWN UNKNOWN 1199030 1199950
/QF_BV/log-slicing/bvurem_19.smt2 UNKNOWN UNKNOWN 1199310 1199830
/QF_BV/log-slicing/bvurem_20.smt2 UNKNOWN UNKNOWN 1199120 1199740
/QF_BV/log-slicing/bvurem_21.smt2 UNKNOWN UNKNOWN 1199190 1199360
/QF_BV/log-slicing/bvurem_22.smt2 UNKNOWN UNKNOWN 1199640 1199740
/QF_BV/Sage2/bench_10000.smt2 UNSAT UNSAT 2797 2644
/QF_BV/Sage2/bench_10001.smt2 UNSAT UNSAT 2849 2637
/QF_BV/Sage2/bench_10002.smt2 UNSAT UNSAT 4054 4251
/QF_BV/Sage2/bench_10004.smt2 UNSAT UNSAT 10 10
/QF_BV/Sage2/bench_10005.smt2 UNSAT UNSAT 7671 6454
/QF_BV/Sage2/bench_10006.smt2 UNSAT UNSAT 2807 2637
/QF_BV/Sage2/bench_10007.smt2 UNSAT UNSAT 11940 11535
/QF_BV/Sage2/bench_10008.smt2 UNSAT UNSAT 4721 1697
/QF_BV/Sage2/bench_1000.smt2 UNSAT UNSAT 112 112
/QF_BV/Sage2/bench_10010.smt2 UNSAT UNSAT 2816 2662
/QF_BV/Sage2/bench_10012.smt2 UNSAT UNSAT 174 162
/QF_BV/Sage2/bench_10014.smt2 UNSAT UNSAT 9505 20054
/QF_BV/Sage2/bench_10015.smt2 UNSAT UNSAT 2851 2645
/QF_BV/Sage2/bench_10017.smt2 UNSAT UNSAT 2805 2634
/QF_BV/Sage2/bench_10019.smt2 UNSAT UNSAT 2821 2626
/QF_BV/Sage2/bench_10021.smt2 UNSAT UNSAT 17268 10973
/QF_BV/Sage2/bench_10025.smt2 UNSAT UNSAT 22404 18943
/QF_BV/Sage2/bench_10026.smt2 UNSAT UNSAT 21062 11120
/QF_BV/Sage2/bench_10028.smt2 UNSAT UNSAT 99 119
/QF_BV/Sage2/bench_10029.smt2 UNSAT UNSAT 6691 7029
/QF_BV/Sage2/bench_1002.smt2 UNSAT UNSAT 984 751
/QF_BV/Sage2/bench_10030.smt2 UNSAT UNSAT 862 908
/QF_BV/Sage2/bench_10032.smt2 UNSAT UNSAT 227 209
/QF_BV/Sage2/bench_10035.smt2 UNSAT UNSAT 11 11
/QF_BV/Sage2/bench_10036.smt2 UNSAT UNSAT 112 110
/QF_BV/Sage2/bench_10048.smt2 UNSAT UNSAT 13646 10454
/QF_BV/Sage2/bench_10050.smt2 UNSAT UNSAT 14 11
/QF_BV/Sage2/bench_10051.smt2 UNSAT UNSAT 839 857
/QF_BV/Sage2/bench_10056.smt2 UNSAT UNSAT 1613 1684
/QF_BV/Sage2/bench_10057.smt2 UNSAT UNSAT 9367 10994
/QF_BV/Sage2/bench_10062.smt2 UNSAT UNSAT 11323 12499
/QF_BV/Sage2/bench_10063.smt2 UNSAT UNSAT 287 280
/QF_BV/Sage2/bench_10067.smt2 UNSAT UNSAT 1566 1649
/QF_BV/Sage2/bench_1006.smt2 UNSAT UNSAT 3 3
/QF_BV/Sage2/bench_10072.smt2 UNSAT UNSAT 15947 2262
/QF_BV/Sage2/bench_10084.smt2 UNSAT UNSAT 14 11
/QF_BV/Sage2/bench_10087.smt2 UNSAT UNSAT 12311 12711
/QF_BV/Sage2/bench_10088.smt2 UNSAT UNSAT 920 945
/QF_BV/Sage2/bench_10090.smt2 UNSAT UNSAT 14 11
/QF_BV/Sage2/bench_10091.smt2 UNSAT UNSAT 3 3
