name status time real satpart round
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1259.smt2 UNSAT 166 173 688 1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1278.smt2 UNSAT 98 63 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1279.smt2 UNSAT 98 75 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_128.smt2 UNSAT 96 50 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1290.smt2 UNSAT 94 124 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1292.smt2 UNSAT 97 45 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1293.smt2 UNSAT 98 117 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1297.smt2 UNSAT 98 127 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1298.smt2 UNSAT 97 99 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1300.smt2 UNSAT 96 118 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1302.smt2 UNSAT 96 107 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1303.smt2 UNSAT 97 139 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1305.smt2 UNSAT 96 141 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1306.smt2 UNSAT 92 51 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1308.smt2 UNSAT 96 134 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1310.smt2 UNSAT 100 76 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1312.smt2 UNSAT 96 84 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1313.smt2 UNSAT 96 83 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1316.smt2 UNSAT 100 145 3 -1
